id,Late_2,Late_1,Late_3,days_late_Sum,normal_payment,p_code,p_limit,last_update,curr_remaining,max_bal,recent_payment_activity
1492012488,0,0,0,0,16,10,68200,26/01/2015,7033.2,38590,15/04/2016
1492504063,0,0,0,0,14,6,,26/01/2015,5094,64175,23/03/2016
825105,0,0,0,0,16,10,117700,25/01/2015,123812.4,112104,18/04/2016
1487757860,0,0,0,0,3,10,73700,25/01/2015,0,1000,
1489492285,0,0,0,0,17,10,23100,25/01/2015,0,1623,20/03/2015
1492015827,1,0,0,1,14,10,55000,24/01/2015,-50.4,32522,10/04/2015
1489907063,0,0,0,0,10,6,,24/01/2015,0,74490,21/09/2015
1486444520,0,0,0,0,10,10,,24/01/2015,20168.4,,11/03/2015
1238399,0,0,0,0,11,10,85800,23/01/2015,88140,81574,14/12/2015
1485304808,0,0,0,0,12,10,23100,23/01/2015,25315.2,26423,18/12/2015
1492015827,0,0,0,0,13,10,,23/01/2015,-1.2,,03/10/2015
1048818,0,0,0,0,9,13,,23/01/2015,40554,47951,22/09/2015
1489907063,0,0,0,0,12,6,,23/01/2015,0,76500,13/12/2015
1489172112,0,0,0,0,15,10,,23/01/2015,301.2,24885,24/02/2016
3788282,0,0,0,0,13,10,,22/01/2015,29559.6,25133,27/02/2016
1369733,0,0,0,0,12,10,,21/01/2015,-669.6,46488,12/09/2015
1491227081,0,0,0,0,15,10,57200,20/01/2015,31646.4,48829,03/06/2016
3636172,0,0,0,0,17,10,33000,20/01/2015,36876,32433,16/05/2016
1492603491,0,0,0,0,15,5,,20/01/2015,366463.2,390500,16/04/2016
1114856,0,0,0,0,9,5,,20/01/2015,307150.8,300500,10/01/2015
1490148213,0,0,0,0,12,10,,20/01/2015,5344.8,32870,01/02/2016
1608286,0,0,0,0,14,10,152900,19/01/2015,31447.2,87408,27/01/2016
2656361,0,0,0,0,10,10,,19/01/2015,11422.8,11348,22/11/2015
1488426402,0,0,0,0,15,10,,19/01/2015,83090.4,93554,22/03/2016
2573999,0,0,0,0,11,10,,19/01/2015,636,9199,23/11/2015
1489802812,0,0,0,0,12,10,68200,18/01/2015,47242.8,42320,12/04/2015
1491701219,0,0,0,0,7,6,,18/01/2015,0,36950,27/06/2015
1486167754,0,0,0,0,16,10,,17/01/2015,0,30326,29/02/2016
1490736248,0,0,0,0,13,10,,17/01/2015,-589.2,,30/03/2015
949761,0,0,0,0,16,10,59400,16/01/2015,55957.2,54668,06/03/2016
1486400000,0,0,0,0,10,10,36300,16/01/2015,19333.2,28078,10/11/2015
1486400000,0,0,0,0,10,10,36300,16/01/2015,19333.2,28078,10/11/2015
1487579780,0,0,0,0,1,6,,16/01/2015,0,21180,22/10/2015
1491730899,0,0,0,0,15,10,,16/01/2015,3178.8,28398,15/03/2016
1486796599,0,0,0,0,10,6,,16/01/2015,0,19900,21/09/2015
1100758,0,0,0,0,12,5,,16/01/2015,84148.8,148500,22/11/2015
1487579780,0,0,0,0,1,6,,16/01/2015,0,35800,21/09/2015
136529,0,0,0,0,8,6,,16/01/2015,7816.8,16500,20/08/2015
1485114114,0,0,0,0,12,5,,16/01/2015,112641.6,150500,22/11/2015
1492283318,0,0,0,0,1,6,,16/01/2015,0,22500,21/09/2015
1486951306,0,0,0,0,10,1,,16/01/2015,301591.2,278000,17/09/2015
1484464493,0,0,0,0,9,6,,16/01/2015,0,24500,21/09/2015
1484802474,0,0,0,0,9,5,,16/01/2015,544650,500500,25/10/2015
1552636,0,0,0,0,11,6,,16/01/2015,0,27900,29/11/2015
3390570,0,0,0,0,15,24,,16/01/2015,182522.4,210500,20/02/2016
3613912,0,0,0,0,16,5,,16/01/2015,17307.6,20500,22/04/2016
1488912412,0,0,0,0,11,6,,16/01/2015,0,36800,18/09/2015
2047179,0,0,0,0,11,6,,16/01/2015,0,25500,21/09/2015
1552636,0,0,0,0,10,6,,16/01/2015,0,27900,21/09/2015
1071449,0,0,0,0,9,10,16500,15/01/2015,-368.4,11783,14/08/2015
1414995,0,0,0,0,10,1,,15/01/2015,565808.4,535500,18/10/2015
1489714885,0,0,0,0,12,6,,14/01/2015,0,24500,22/10/2015
1487428412,0,0,0,0,13,1,,14/01/2015,539806.8,528500,23/12/2015
1488431967,0,0,0,0,1,6,,14/01/2015,0,30490,21/09/2015
1491518687,0,0,0,0,15,10,122100,13/01/2015,2708.4,46366,01/03/2016
1485422786,0,0,0,0,14,10,82500,13/01/2015,1825.2,75961,16/01/2016
1488334023,0,0,0,0,15,10,,13/01/2015,7546.8,33300,26/02/2016
1114856,0,0,0,0,12,5,,13/01/2015,408103.2,400500,22/11/2015
1488365929,0,0,0,0,4,5,,12/01/2015,112315.2,100500,26/02/2016
1487489627,0,0,0,0,3,6,,12/01/2015,53332.8,50500,18/01/2016
1487768248,0,0,0,0,3,10,,12/01/2015,36463.2,60104,16/02/2016
1492012117,0,0,0,0,1,5,,12/01/2015,205106.4,200500,22/03/2016
1492006923,0,0,0,0,6,10,96800,11/01/2015,13605.6,17414,29/03/2016
1487706662,0,0,0,0,1,10,27500,11/01/2015,0,,
1491518687,0,0,0,0,4,10,,11/01/2015,4614,4824,02/08/2016
1490876115,0,0,0,0,4,10,,11/01/2015,-982.8,19680,02/01/2016
1491407016,0,0,0,0,4,10,,11/01/2015,24858,21215,02/12/2016
1490876115,0,0,0,0,4,6,,11/01/2015,9120,19500,21/01/2016
1486755047,0,0,0,0,2,6,,11/01/2015,42600,36000,
1486587355,0,0,0,0,3,10,124300,10/01/2015,47640,66135,28/11/2015
2124718,0,0,0,0,6,10,,10/01/2015,41330.4,34942,27/03/2016
1485596785,0,0,0,0,6,10,,09/01/2015,0,20118,02/11/2016
1487684773,0,0,0,0,7,10,,09/01/2015,58284,49070,14/03/2016
1488833389,0,0,0,0,8,6,,09/01/2015,10760.4,27401,20/03/2016
1487684773,0,0,0,0,7,10,,09/01/2015,58284,49070,14/03/2016
1490526633,0,0,0,0,4,5,,09/01/2015,171355.2,150500,24/11/2015
1394961,0,0,0,0,6,6,,09/01/2015,5862,22500,18/01/2016
1486353625,0,0,0,0,4,10,61600,08/01/2015,46482,39235,19/10/2015
1206864,0,0,0,0,4,2,,08/01/2015,3028898.4,4500500,
1490439077,0,0,0,0,6,6,,08/01/2015,20578.8,34803,27/12/2015
1486924594,0,0,0,0,5,10,,08/01/2015,3978,4377,19/11/2015
1489004420,0,0,0,0,7,6,,08/01/2015,32724,70500,09/04/2015
1484735694,0,0,0,0,4,10,,08/01/2015,2857.2,3443,26/10/2015
1491238211,0,0,0,0,4,5,,08/01/2015,157639.2,141500,26/10/2015
2174432,0,0,0,0,11,10,110000,07/01/2015,17674.8,15229,27/05/2016
2484588,0,0,0,0,8,10,77000,06/01/2015,24421.2,37897,12/08/2015
1488317328,0,0,0,0,11,10,42900,06/01/2015,44264.4,39976,28/03/2016
1486991745,0,0,0,0,5,5,,06/01/2015,285925.2,250500,21/09/2015
1490541473,0,0,0,0,6,10,,06/01/2015,0,1494,11/11/2015
1490440190,0,0,0,0,8,19,,06/01/2015,186064.8,184879,25/12/2015
1485005411,0,0,0,0,6,5,,06/01/2015,192147.6,174500,23/10/2015
3730406,0,0,0,0,12,5,,06/01/2015,151263.6,301500,18/04/2016
1487964507,0,0,0,0,9,5,,06/01/2015,245457.6,250500,20/01/2016
1492116368,0,0,0,0,4,5,,06/01/2015,0,100500,22/08/2015
2603308,0,0,0,0,7,6,,06/01/2015,10012.8,33900,21/11/2015
1491705300,0,0,0,0,12,10,108900,05/01/2015,159.6,15569,28/03/2016
1485463596,0,0,0,0,9,5,,05/01/2015,0,114500,21/11/2015
1492359373,0,0,0,0,4,0,,05/01/2015,0,97000,
1371217,0,0,0,0,10,10,,05/01/2015,1364.4,50411,02/10/2016
1399413,0,0,0,0,10,10,,05/01/2015,-66,40073,14/02/2016
1668759,0,0,0,0,4,0,,05/01/2015,0,100500,19/07/2015
1488546235,0,0,0,0,11,6,,05/01/2015,0,34000,19/12/2015
414408,0,0,0,0,8,10,,04/01/2015,0,5473,11/12/2015
1486167754,0,0,0,0,1,6,,04/01/2015,0,31790,21/11/2015
3390570,0,0,0,0,7,13,,04/01/2015,60440.4,60500,22/09/2015
1487487401,0,0,0,0,11,6,,04/01/2015,0,19000,19/12/2015
1484748679,0,0,0,0,7,10,,04/01/2015,1988.4,2157,21/09/2015
1491352108,0,0,0,0,12,6,,04/01/2015,3381.6,25990,27/02/2016
1491352108,0,0,0,0,13,10,55000,03/01/2015,54009.6,55550,03/11/2016
1414995,0,0,0,0,10,7,,03/01/2015,143600.4,180500,12/01/2015
1490584509,0,0,0,0,10,10,,03/01/2015,20972.4,42735,17/11/2015
660752,0,0,0,0,10,5,,03/01/2015,544650,500500,26/12/2015
1414995,0,0,0,0,4,7,,03/01/2015,0,70500,14/06/2015
2561385,0,0,0,0,11,10,73700,02/01/2015,71998.8,67589,13/12/2015
2240099,0,0,0,0,15,10,,02/01/2015,10860,23051,16/04/2016
1484058619,0,0,0,0,9,0,,02/01/2015,300,3500,13/03/2015
1487105642,0,0,0,0,10,6,,02/01/2015,0,10900,21/09/2015
1484058619,0,0,0,0,9,6,,02/01/2015,7594.8,21599,21/09/2015
1487156840,0,0,0,0,12,5,,02/01/2015,185461.2,184055,20/11/2015
1492012117,0,0,0,0,14,10,,01/01/2015,11154,27801,19/02/2016
1484829557,0,0,0,0,11,2,,31/12/2014,1698462,1600500,27/10/2015
1492136402,0,0,0,0,1,6,,31/12/2014,0,37500,22/10/2015
1487423218,0,0,0,0,9,6,,31/12/2014,0,19770,24/07/2015
1487602411,1,0,0,6,3,10,55000,30/12/2014,0,3315,
2023435,0,0,0,0,11,6,,30/12/2014,0,19900,24/07/2015
1134148,0,0,0,0,1,6,,30/12/2014,25200,32000,31/12/2014
1394961,0,0,0,0,4,6,,30/12/2014,0,16700,24/08/2015
1492083349,0,0,0,0,15,10,,30/12/2014,2742,12150,19/03/2016
1490019476,0,0,0,0,12,1,,30/12/2014,520650,500500,25/11/2015
1213542,1,1,0,63,9,2,,29/12/2014,1853347.2,1600500,11/01/2015
1010234,0,0,0,0,9,10,,29/12/2014,870,20153,09/09/2015
1491342833,0,0,0,0,14,10,,29/12/2014,8721.6,46006,03/04/2016
1485319277,0,0,0,0,11,10,116600,27/12/2014,114518.4,113011,01/03/2016
1492320047,0,0,0,0,12,6,,27/12/2014,0,66701,18/09/2015
1489859575,0,0,0,0,11,10,,27/12/2014,6318,26167,23/11/2015
1489104590,0,0,0,0,1,6,,27/12/2014,0,21500,24/08/2015
1487352357,0,0,0,0,1,6,,27/12/2014,0,40851,24/08/2015
1488597062,0,0,0,0,14,5,,27/12/2014,211982.4,210500,21/02/2016
1414995,0,0,0,0,12,13,,27/12/2014,25468.8,39500,21/11/2015
1486529479,0,0,0,0,2,10,,27/12/2014,-1.2,10789,02/09/2015
1487423218,0,0,0,0,13,6,,27/12/2014,2644.8,20400,22/12/2015
1485622755,0,0,0,0,15,10,112200,26/12/2014,95124,94930,20/02/2016
392519,0,0,0,0,12,10,96800,26/12/2014,66190.8,80063,20/11/2015
1491711236,0,0,0,0,15,10,27500,26/12/2014,17472,22461,26/02/2016
1485162344,0,0,0,0,11,10,,26/12/2014,56739.6,48776,17/11/2015
1490153036,0,0,0,0,12,6,,26/12/2014,0,30500,22/10/2015
1487352357,0,0,0,0,1,6,,24/12/2014,0,29600,24/08/2015
3730406,0,0,0,0,12,7,,24/12/2014,0,126300,16/12/2015
2656361,0,0,0,0,13,10,110000,23/12/2014,1633.2,66585,18/01/2016
1487171680,0,0,0,0,12,10,,23/12/2014,12898.8,42046,12/11/2015
1491637778,0,0,0,0,16,10,,23/12/2014,66262.8,65779,04/11/2016
2322832,0,0,0,0,1,6,,23/12/2014,0,23000,24/08/2015
1488106600,0,0,0,0,1,6,,23/12/2014,0,22000,22/10/2015
1454692,0,0,0,0,13,10,,23/12/2014,26134.8,52453,01/06/2016
1490964042,0,0,0,0,14,10,,23/12/2014,7274.4,25856,02/01/2016
1488028690,0,0,0,0,1,7,,23/12/2014,0,91500,
1490440190,0,0,0,0,10,6,,23/12/2014,0,26500,24/08/2015
1743701,0,0,0,0,1,6,,22/12/2014,0,45500,22/10/2015
1484591004,0,0,0,0,8,10,,22/12/2014,2071.2,16595,28/09/2015
1486496460,0,0,0,0,8,10,,22/12/2014,6771.6,11130,07/10/2015
2645602,0,0,0,0,12,10,277200,21/12/2014,-1.2,36329,18/12/2015
1488364445,0,0,0,0,14,5,,21/12/2014,234730.8,247500,24/01/2016
138755,0,0,0,0,7,7,,21/12/2014,0,216500,17/08/2015
1485517762,0,0,0,0,14,2,,21/12/2014,1749505.2,1500500,31/01/2016
412924,0,0,0,0,11,19,,21/12/2014,219072,207500,25/10/2015
1286258,0,0,0,0,13,10,110000,20/12/2014,33213.6,79000,26/12/2015
1492021763,0,0,0,0,12,1,,20/12/2014,259027.2,296500,25/11/2015
2152172,0,0,0,0,17,5,,20/12/2014,182227.2,250500,13/05/2016
463009,0,0,0,0,11,10,,20/12/2014,135595.2,120517,23/10/2015
1485801948,0,0,0,0,16,10,110000,19/12/2014,4071.6,11415,17/04/2016
1489714885,0,0,0,0,13,10,40700,19/12/2014,17528.4,24807,16/12/2015
3383892,0,0,0,0,15,5,,19/12/2014,0,100500,15/03/2016
1286258,0,0,0,0,13,10,,19/12/2014,43268.4,38138,01/12/2016
1484116866,0,0,0,0,10,10,270600,17/12/2014,80.4,6249,19/09/2015
1490105177,0,0,0,0,13,10,170500,17/12/2014,51757.2,111499,27/12/2015
1486293152,0,0,0,0,11,10,75900,17/12/2014,32538,49756,20/10/2015
1492308546,0,0,0,0,17,1,,17/12/2014,520462.8,543500,23/03/2016
1491174770,0,0,0,0,15,10,,17/12/2014,7344,,28/02/2016
1489281928,0,0,0,0,18,10,,17/12/2014,58593.6,49688,23/04/2016
586552,0,0,0,0,13,5,,17/12/2014,64903.2,100500,21/12/2015
1491174770,0,0,0,0,16,10,156200,16/12/2014,74083.2,89926,20/02/2016
1904715,0,0,0,0,13,10,100100,16/12/2014,25935.6,53882,15/12/2015
1484938260,0,0,0,0,12,10,55000,16/12/2014,-2.4,49400,24/10/2015
1488799257,1,0,0,28,11,6,,16/12/2014,0,24500,21/08/2015
1492771183,0,0,0,0,18,24,,16/12/2014,113520,250500,18/04/2016
1484944938,0,0,0,0,9,10,,16/12/2014,25213.2,21511,25/10/2015
1488859359,0,0,0,0,18,10,,16/12/2014,52965.6,46024,17/04/2016
3483320,0,0,0,0,14,13,,16/12/2014,0,32450,22/12/2015
1489843993,0,0,0,0,1,5,,16/12/2014,0,280500,07/07/2015
1485882084,0,0,0,0,9,6,,16/12/2014,0,9260,24/05/2015
2253455,0,0,0,0,18,10,,16/12/2014,74631.6,62693,15/05/2016
1490600091,0,0,0,0,14,10,,16/12/2014,19730.4,46051,01/12/2016
1485432803,0,0,0,0,15,10,152900,15/12/2014,19041.6,90621,16/02/2016
208874,0,0,0,0,11,10,20900,15/12/2014,0,11600,25/03/2015
3383892,0,0,0,0,17,5,,15/12/2014,264271.2,300500,04/02/2016
3725583,0,0,0,0,1,6,,15/12/2014,0,30490,24/08/2015
1484168064,0,0,0,0,9,6,,15/12/2014,4440,19000,24/08/2015
2578822,0,0,0,0,7,2,,15/12/2014,172418.4,144300,
1488494666,0,0,0,0,12,6,,15/12/2014,0,17150,24/08/2015
1490876115,0,0,0,0,10,6,,14/12/2014,0,30500,24/07/2015
1492059976,0,0,0,0,14,10,,14/12/2014,-5109.6,12861,22/01/2016
1489349821,0,0,0,0,18,10,,13/12/2014,58458,54808,16/05/2016
1486400000,0,0,0,0,11,5,,13/12/2014,95404.8,150500,18/09/2015
1486400000,0,0,0,0,11,5,,13/12/2014,95404.8,150500,18/09/2015
1487232524,0,0,0,0,11,10,93500,12/12/2014,87729.6,73608,28/09/2015
1484267121,0,0,0,0,11,10,74800,12/12/2014,55550.4,68213,10/03/2015
1486111362,0,0,0,0,16,5,,12/12/2014,80787.6,100500,24/02/2016
2253455,0,0,0,0,11,6,,12/12/2014,0,23810,24/07/2015
186614,0,0,0,0,10,6,,11/12/2014,0,30000,23/06/2015
1488016818,0,0,0,0,1,6,,11/12/2014,0,21600,21/11/2015
1492676578,0,0,0,0,18,5,,10/12/2014,0,225500,22/02/2016
1485826434,0,0,0,0,19,1,,10/12/2014,608799.6,678500,23/03/2016
1487556036,0,0,0,0,13,7,,10/12/2014,0,135600,10/09/2015
1488984015,0,0,0,0,19,10,,10/12/2014,88010.4,83663,03/10/2016
1486755047,0,0,0,0,15,1,,10/12/2014,349284,360500,12/07/2015
1485372701,0,0,0,0,14,10,121000,09/12/2014,320730,277557,17/11/2015
1487063719,0,0,0,0,18,10,121000,09/12/2014,15066,57617,13/02/2016
1492296674,0,0,0,0,20,10,106700,09/12/2014,103191.6,98670,03/12/2016
1484571341,0,0,0,0,14,10,99000,09/12/2014,29239.2,78912,21/11/2015
2016757,0,0,0,0,17,10,92400,09/12/2014,0,17353,13/10/2015
1487486659,0,0,0,0,17,10,55000,09/12/2014,23517.6,38895,31/01/2016
1492555261,0,0,0,0,21,10,50600,09/12/2014,7234.8,47402,15/05/2016
1492603491,0,0,0,0,21,5,,09/12/2014,98880,120500,25/03/2016
3344566,0,0,0,0,18,5,,09/12/2014,187299.6,200500,21/02/2016
2071294,0,0,0,0,20,1,,09/12/2014,423421.2,550500,
1486515010,0,0,0,0,15,5,,08/12/2014,142245.6,150500,21/09/2015
1486894172,0,0,0,0,13,6,,08/12/2014,0,38600,23/06/2015
2542835,0,0,0,0,16,10,,08/12/2014,24958.8,27039,20/11/2015
1488952851,0,0,0,0,23,10,82500,07/12/2014,1868.4,81801,15/05/2016
1488952851,0,0,0,0,23,10,82500,07/12/2014,1868.4,81801,15/05/2016
1488006801,0,0,0,0,20,10,55000,07/12/2014,57186,50798,03/12/2016
136529,0,0,0,0,8,1,,07/12/2014,448704,355500,
1486081311,0,0,0,0,22,10,,06/12/2014,4632,37799,25/03/2016
1490442416,0,0,0,0,19,10,214500,05/12/2014,84118.8,156961,11/10/2015
1490019476,0,0,0,0,12,1,,05/12/2014,0,283591,27/03/2015
1485760025,0,0,0,0,21,10,71500,04/12/2014,0,,
1484136529,0,0,0,0,17,10,57200,04/12/2014,46681.2,54742,25/09/2015
1489017405,0,0,0,0,19,13,,04/12/2014,0,44500,22/09/2015
1487435832,0,0,0,0,23,10,,04/12/2014,1742.4,40500,22/01/2016
1490297726,0,0,0,0,8,6,,04/12/2014,0,25499,17/10/2014
12615,0,0,0,0,26,1,,04/12/2014,917833.2,1200500,25/03/2016
1486754305,0,0,0,0,21,10,,04/12/2014,65480.4,,23/12/2015
1488213448,0,0,0,0,25,10,110000,03/12/2014,64870.8,114279,23/02/2016
1490731796,0,0,0,0,24,10,57200,03/12/2014,92520,123341,16/02/2016
1487105642,0,0,0,0,24,10,,03/12/2014,2824.8,102049,02/11/2016
1485785253,0,0,0,0,24,5,,03/12/2014,178839.6,252768,03/02/2016
1055125,0,0,0,0,21,10,162800,02/12/2014,48924,87547,10/03/2015
1484379534,0,0,0,0,22,10,94600,02/12/2014,-33.6,89692,18/07/2015
1490391960,0,0,0,0,8,10,75900,02/12/2014,44551.2,62236,01/07/2016
1492068138,0,0,0,0,27,10,36300,02/12/2014,14038.8,17265,22/03/2016
1491251196,1,0,0,11,23,10,30800,02/12/2014,1471.2,14089,30/10/2015
1485339682,0,0,0,0,24,10,,02/12/2014,23509.2,39275,01/03/2016
1490391960,0,0,0,0,0,10,,02/12/2014,0,33335,16/01/2015
3382408,0,0,0,0,3,7,,02/12/2014,0,221500,21/04/2014
1490391960,0,0,0,0,1,10,,02/12/2014,0,37269,16/06/2015
1490183087,0,0,0,0,6,10,,02/12/2014,0,51267,17/08/2015
3456237,0,0,0,0,27,10,91300,01/12/2014,54142.8,62603,04/11/2016
1487292626,0,0,0,0,2,5,,01/12/2014,0,200500,28/06/2015
1487300417,0,0,0,0,25,10,,01/12/2014,8631.6,16633,12/08/2015
2634843,0,0,0,0,13,10,,30/11/2014,673.2,20944,12/08/2015
1055125,1,0,0,15,8,10,198000,29/11/2014,199015.2,180500,13/09/2015
1492212457,0,0,0,0,12,15,,29/11/2014,0,100500,
1490044704,0,0,0,0,12,10,,29/11/2014,0,3476,27/09/2015
1489104590,0,0,0,0,17,19,,29/11/2014,131887.2,220879,25/03/2016
1486437471,0,0,0,0,11,6,,29/11/2014,0,35000,21/08/2015
1378266,0,0,0,0,13,5,,29/11/2014,414116.4,400500,26/11/2015
1488014221,0,0,0,0,15,1,,29/11/2014,639676.8,656938,26/01/2016
1904715,0,0,0,0,12,0,,28/11/2014,199417.2,200500,23/10/2015
313496,0,0,0,0,10,6,,27/11/2014,0,29150,24/07/2015
1492242879,0,0,0,0,18,10,126500,26/11/2014,30338.4,55225,20/04/2016
1487980089,0,0,0,0,11,6,,26/11/2014,0,23000,24/07/2015
1488859359,0,0,0,0,13,6,,26/11/2014,0,30000,18/09/2015
1487489627,0,0,0,0,10,6,,26/11/2014,0,24500,24/07/2015
1485643902,0,0,0,0,1,6,,26/11/2014,0,26800,24/08/2015
3629865,0,0,0,0,11,6,,26/11/2014,0,24500,18/04/2015
1490021331,0,0,0,0,13,5,,26/11/2014,129524.4,150500,20/11/2015
3629865,0,0,0,0,11,6,,26/11/2014,0,35500,24/07/2015
1485239141,0,0,0,0,13,10,44000,25/11/2014,540,35218,16/12/2015
1491270859,0,0,0,0,4,6,,25/11/2014,0,29000,24/08/2015
1485783769,0,0,0,0,13,10,,25/11/2014,12187.2,17832,01/04/2016
1486167754,0,0,0,0,15,10,,25/11/2014,9250.8,,13/06/2016
1490019476,0,0,0,0,13,1,,24/11/2014,948925.2,940500,25/11/2015
1491660038,0,0,0,0,17,10,36300,23/11/2014,969.6,18340,04/12/2016
1487308579,0,0,0,0,14,26,,23/11/2014,1293354,1350500,
1485793044,0,0,0,0,16,10,,23/11/2014,82473.6,105024,04/04/2016
1414995,0,0,0,0,9,6,,23/11/2014,0,16500,23/06/2015
1061432,0,0,0,0,1,6,,23/11/2014,0,33000,21/07/2015
1491045291,0,0,0,0,14,10,155100,22/11/2014,7158,32437,16/02/2016
1490498066,0,0,0,0,9,10,107800,22/11/2014,238.8,37303,20/01/2016
1486686412,0,0,0,0,13,10,33000,22/11/2014,36072,34389,18/11/2015
946051,0,0,0,0,12,12,,22/11/2014,32660.4,62000,
1715505,0,0,0,0,14,6,,22/11/2014,0,24399,21/09/2015
1290710,0,0,0,0,12,10,,22/11/2014,15560.4,,28/11/2015
1492116368,0,0,0,0,11,6,,22/11/2014,0,13700,21/07/2015
787634,0,0,0,0,12,6,,22/11/2014,0,32462,24/08/2015
1486142897,0,0,0,0,17,10,,22/11/2014,11473.2,12348,20/04/2016
1492728518,0,0,0,0,20,10,73700,21/11/2014,-4.8,1060,15/12/2014
1489638459,0,0,0,0,12,10,,21/11/2014,7484.4,90004,11/02/2015
1407204,0,0,0,0,10,5,,19/11/2014,51681.6,50500,20/08/2015
1486755789,0,0,0,0,14,10,62700,18/11/2014,47877.6,58393,22/12/2015
1484888917,0,0,0,0,12,10,,18/11/2014,13263.6,11553,11/11/2015
412924,0,0,0,0,12,10,173800,16/11/2014,590.4,10939,23/11/2015
1486679734,0,0,0,0,12,10,133100,16/11/2014,2391.6,8510,21/11/2015
1485643902,3,0,0,54,14,10,46200,16/11/2014,19249.2,49285,20/02/2016
1488088421,0,0,0,0,12,6,,16/11/2014,0,15999,21/07/2015
1490245044,0,0,0,0,1,13,,16/11/2014,0,45000,08/07/2015
1803803,0,0,0,0,12,6,,16/11/2014,0,25000,24/08/2015
1488711330,0,0,0,0,16,10,,16/11/2014,7885.2,63967,20/03/2016
1491238211,0,0,0,0,1,5,,16/11/2014,0,106454,16/08/2015
1488025351,0,0,0,0,15,5,,16/11/2014,105997.2,123500,21/01/2016
1492338226,0,0,0,0,5,10,,16/11/2014,0,10854,14/04/2015
2016757,0,0,0,0,13,6,,16/11/2014,0,38800,21/09/2015
1489590600,0,0,0,0,12,6,,16/11/2014,0,36400,21/09/2015
1485239141,0,0,0,0,15,10,249700,15/11/2014,82831.2,214533,25/01/2016
1488447178,0,0,0,0,18,10,119900,15/11/2014,133746,114021,20/04/2016
1485224672,0,0,0,0,14,10,92400,15/11/2014,47910,67156,15/12/2015
1488025351,0,0,0,0,16,10,17600,15/11/2014,18922.8,16269,02/06/2016
1490015024,0,0,0,0,14,5,,15/11/2014,226399.2,235500,25/11/2015
1489659235,0,0,0,0,1,7,,15/11/2014,0,40500,
1486565837,0,0,0,0,12,2,,15/11/2014,900580.8,790500,10/01/2015
1485239141,0,0,0,0,15,10,,15/11/2014,31562.4,45529,01/11/2016
1048818,0,0,0,0,12,10,,15/11/2014,963.6,49506,16/10/2015
1491126911,0,0,0,0,16,10,96800,14/11/2014,25882.8,69184,16/02/2016
1486553594,0,0,0,0,12,10,82500,14/11/2014,15727.2,57083,12/01/2015
1485463596,0,0,0,0,10,6,,14/11/2014,0,17000,23/06/2015
1484166951,0,0,0,0,11,10,,14/11/2014,8804.4,8737,09/12/2015
1484166951,0,0,0,0,11,5,,14/11/2014,31525.2,100500,24/08/2015
1488106600,0,0,0,0,1,6,,14/11/2014,0,27200,21/09/2015
1484058619,0,0,0,0,9,10,,14/11/2014,4714.8,,09/09/2015
1491487152,0,0,0,0,13,7,,14/11/2014,0,91800,28/10/2015
3357922,0,0,0,0,17,10,165000,12/11/2014,97972.8,85882,18/04/2016
3456237,0,0,0,0,17,6,,12/11/2014,4800,36500,21/02/2016
1487118256,0,0,0,0,13,10,134200,11/11/2014,32592,57378,24/11/2015
12615,0,0,0,0,11,6,,11/11/2014,0,29940,20/09/2015
12615,0,0,0,0,15,6,,11/11/2014,0,23291,14/02/2016
12615,0,0,0,0,15,6,,11/11/2014,0,69273,02/12/2016
1488000865,0,0,0,0,11,5,,11/11/2014,0,150500,16/09/2015
1485339682,0,0,0,0,11,6,,11/11/2014,0,12400,24/07/2015
1487973782,0,0,0,0,17,6,,11/11/2014,3780,32000,21/02/2016
1487797186,0,0,0,0,15,10,,11/11/2014,2782.8,16519,18/01/2016
1803803,0,0,0,0,17,19,,11/11/2014,217575.6,240500,21/02/2016
497512,0,0,0,0,15,10,165000,10/11/2014,1641.6,69540,15/12/2015
1176071,0,0,0,0,4,10,117700,10/11/2014,110311.2,107202,15/11/2015
326110,0,0,0,0,14,10,88000,10/11/2014,12409.2,36418,21/11/2015
1489110155,0,0,0,0,1,10,55000,10/11/2014,6025.2,50137,16/04/2016
1905457,0,0,0,0,10,10,,10/11/2014,10312.8,19147,16/02/2016
1176071,0,0,0,0,10,10,,10/11/2014,0,106452,18/05/2015
1010234,0,0,0,0,9,6,,09/11/2014,0,13500,24/05/2015
1490862759,0,0,0,0,19,10,228800,08/11/2014,14348.4,55211,20/01/2016
1487601298,0,0,0,0,19,1,,08/11/2014,274413.6,319993,22/01/2016
1486169238,0,0,0,0,17,5,,08/11/2014,0,210500,12/05/2015
1134148,0,0,0,0,13,6,,08/11/2014,0,23249,23/06/2015
1485273273,0,0,0,0,18,10,11000,07/11/2014,13.2,26377,09/11/2015
1803803,1,0,0,7,7,7,,07/11/2014,0,145000,20/12/2014
127625,0,0,0,0,17,10,135300,06/11/2014,360,48811,17/10/2015
1486429680,0,0,0,0,17,10,79200,06/11/2014,147804,177082,10/03/2015
366920,0,0,0,0,13,6,,06/11/2014,0,23300,23/04/2015
1485478807,0,0,0,0,22,10,11000,05/11/2014,9780,10500,19/12/2015
1485776720,0,0,0,0,21,10,,05/11/2014,134046,112205,18/02/2016
1490044704,0,0,0,0,0,6,,05/11/2014,0,62500,18/01/2015
